timestamp,sexo,pais_origen,provincia_españa,compania_viaje,dias_estancia,num_empleados_activos,sat_oferta_idiomas,sat_visitas_guiadas,canal_localizacion,sat_trato_personal,sat_idioma_personal,sat_info_general,utilidad_info,sat_tiempo_espera,sat_limpieza,sat_ubicacion,sat_global,sat_horario_valoracion,volveria_usar,sat_mobiliario,sat_iluminacion,sat_folletos_contenido,sat_plano,info_previa_medio,sat_ruido,sat_folletos_idioma,edad,motivo_visita,sat_claridad_lenguaje,sat_folletos_adecuacion,sat_distribucion_espacio,sat_horario_score,instalaciones_visitadas,transporte_llegada,sat_aspecto_personal,sat_senalizacion
2024-09-25,Hombre,España,Madrid,Residente,Residente,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,10,10,Sí,10,10,9,9,No ha buscado información,10,10,45-64,Residente,10,10,10,10,PIT de CentroCentro,Residente,10,9
2024-09-26,Mujer,Australia,Madrid,En pareja,De 4 a 7 noches,9,9,10,Los ha encontrado en su recorrido,9,9,9,9,9,9,9,8,9,Sí,9,6,9,9,Guías turísticas publicadas sobre la ciudad,9,10,45-64,"Ocio, recreo y vacaciones",9,10,9,9,Centro de Turismo de la Plaza Mayor,Avión,9,9
2024-09-26,Mujer,Chile,Madrid,En pareja,De 4 a 7 noches,5,8,6,Los ha encontrado en su recorrido,10,10,10,10,8,5,10,8,10,Sí,4,2,9,9,Internet/web (Indicar páginas),3,2,45-64,"Ocio, recreo y vacaciones",10,9,4,10,Centro de Turismo de la Plaza Mayor,Avión,10,5
2024-09-26,Mujer,España,Las Palmas,En pareja,3 noches,1,10,10,Los ha encontrado en su recorrido,10,10,10,10,5,10,9,10,10,Sí,9,9,10,10,Otros (Indicar),2,10,25-44,"Ocio, recreo y vacaciones",10,10,9,10,PIT de Callao,Avión,10,7
2024-09-26,Hombre,Corea del Sur,Madrid,En pareja,De 4 a 7 noches,6,8,10,Tenía información previa de su ubicación,10,10,10,10,7,5,10,8,10,Sí,3,2,7,10,Internet/web (Indicar páginas),4,3,25-44,Otros (Indicar cuál),10,6,4,10,Centro de Turismo de la Plaza Mayor,Avión,10,4
2024-09-26,Hombre,Países Bajos,Madrid,Con amigos,3 noches,9,10,10,Los ha encontrado en su recorrido,10,10,10,10,9,9,10,9,10,Sí,9,9,9,10,Guías turísticas publicadas sobre la ciudad,9,9,25-44,"Ocio, recreo y vacaciones",10,10,9,9,PIT del Aeropuerto T-2,Avión,10,10
2024-09-26,Mujer,España,Álava,En familia,De 4 a 7 noches,5,10,10,Los ha encontrado en su recorrido,10,10,10,10,7,7,6,7,7,Sí,7,4,5,6,Internet/web (Indicar páginas),9,3,45-64,Familia,10,5,5,7,Centro de Turismo de la Plaza Mayor,Coche particular,10,8
2024-09-26,Mujer,España,Granada,En familia,De 4 a 7 noches,8,9,9,Los ha encontrado en su recorrido,9,10,9,9,8,9,9,9,8,Sí,9,9,10,10,No ha buscado información,9,9,25-44,"Ocio, recreo y vacaciones",10,9,9,9,PIT de Estadio Santiago Bernabéu,Tren,9,9
2024-09-26,Hombre,España,Barcelona,En pareja,2 noches,7,9,10,Los ha encontrado en su recorrido,10,10,10,10,10,9,9,9,10,Sí,4,4,8,9,Guías turísticas publicadas sobre la ciudad,8,2,25-44,"Ocio, recreo y vacaciones",10,6,4,10,Centro de Turismo de la Plaza Mayor,Tren,10,7
2024-09-26,Hombre,España,Madrid,En pareja,Residente,9,9,9,Los había visto anteriormente,9,9,9,9,9,9,9,9,9,Sí,9,9,9,9,No ha buscado información,8,9,45-64,Residente,9,9,9,9,PIT de CentroCentro,Residente,9,9
2024-09-26,Hombre,Nueva Zelanda,Madrid,En pareja,De 4 a 7 noches,8,10,10,Los ha encontrado en su recorrido,9,10,10,10,10,8,8,8,10,Sí,7,6,9,10,Otros (Indicar),7,10,45-64,"Ocio, recreo y vacaciones",10,10,7,10,Centro de Turismo de la Plaza Mayor,Avión,10,6
2024-09-26,Hombre,España,Madrid,En pareja,Residente,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,9,10,Sí,7,3,8,8,Otros (Indicar),9,2,+65,Residente,10,8,7,10,Centro de Turismo de la Plaza Mayor,Residente,10,9
2024-09-26,Hombre,España,Madrid,Residente,Residente,9,8,10,Los había visto anteriormente,10,10,10,10,6,8,7,9,10,Sí,2,2,6,9,No ha buscado información,6,2,25-44,Residente,10,6,4,10,Centro de Turismo de la Plaza Mayor,Residente,9,9
2024-09-26,Mujer,Ucrania,Madrid,En pareja,3 noches,10,8,9,Los ha encontrado en su recorrido,10,10,9,10,10,9,8,8,9,Sí,7,9,9,10,Internet/web (Indicar páginas),8,10,25-44,Tránsito,9,10,9,10,PIT Palacio Real,Avión,9,5
2024-09-26,Mujer,Canadá,Madrid,En pareja,De 4 a 7 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,9,9,10,10,Sí,9,8,10,10,No ha buscado información,7,10,45-64,Cultura,10,10,9,10,PIT Palacio Real,Avión,10,7
2024-09-26,Mujer,España,Madrid,Residente,Residente,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,+65,Residente,10,10,10,10,PIT Cuesta de Moyano,Residente,10,10
2024-09-26,Hombre,España,Madrid,Residente,Residente,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,+65,Residente,10,10,10,10,PIT Cuesta de Moyano,Residente,10,10
2024-09-26,Hombre,España,Madrid,Residente,Residente,10,10,10,Los había visto anteriormente,10,10,10,10,10,9,10,8,4,Sí,9,9,9,7,No ha buscado información,4,10,45-64,Residente,10,9,9,4,PIT Cuesta de Moyano,Residente,10,7
2024-09-26,Mujer,España,Burgos,Sólo,De 3 meses a 1 año,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,10,10,Sí,9,9,10,10,No ha buscado información,8,10,45-64,Negocios,10,10,9,10,PIT Cuesta de Moyano,Coche particular,10,10
2024-09-26,Hombre,España,La Rioja,En familia,3 noches,8,9,10,Los ha encontrado en su recorrido,10,10,10,10,8,6,10,8,10,Sí,4,2,8,9,No ha buscado información,3,2,25-44,Otros (Indicar cuál),10,7,4,10,Centro de Turismo de la Plaza Mayor,Coche particular,10,4
2024-09-26,Hombre,Francia,Madrid,Sólo,De 4 a 7 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,9,9,10,10,Guías turísticas publicadas sobre la ciudad,8,10,45-64,"Congresos, convenciones e incentivos",10,10,9,10,PIT Cuesta de Moyano,Avión,10,9
2024-09-26,Mujer,España,Huesca,Con amigos,2 noches,8,10,10,Tenía información previa de su ubicación,10,10,10,10,9,7,9,8,10,Sí,6,4,9,10,Internet/web (Indicar páginas),6,10,45-64,"Ocio, recreo y vacaciones",10,10,6,10,Centro de Turismo de la Plaza Mayor,Autobús,10,6
2024-09-26,Mujer,Italia,Madrid,En pareja,De 4 a 7 noches,7,7,10,Los ha encontrado en su recorrido,10,9,10,10,7,10,10,9,10,Sí,9,9,9,10,Guías turísticas publicadas sobre la ciudad,8,1,45-64,Familia,9,10,9,10,PIT de Atocha,Avión,10,10
2024-09-26,Mujer,Estados Unidos,Madrid,Sólo,De 3 meses a 1 año,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,9,10,10,10,Sí,9,9,10,10,Guías turísticas publicadas sobre la ciudad,8,10,15-24,Estudios,10,10,9,10,PIT Cuesta de Moyano,Avión,10,9
2024-09-26,Mujer,España,Madrid,Residente,Residente,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,9,9,10,10,No ha buscado información,8,10,+65,Residente,10,10,9,10,PIT Cuesta de Moyano,Residente,10,10
2024-09-26,Hombre,Venezuela,Madrid,Sólo,De 3 meses a 1 año,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,9,9,10,10,No ha buscado información,8,10,25-44,Familia,10,10,9,10,PIT Cuesta de Moyano,Avión,10,9
2024-09-26,Mujer,Chile,Madrid,En pareja,3 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,9,9,9,10,Otros (Indicar),5,10,45-64,Cultura,10,10,9,10,PIT de Atocha,Avión,10,10
2024-09-26,Mujer,Argentina,Madrid,En familia,De 1 a 2 semanas,9,10,10,Los había visto anteriormente,10,10,10,10,9,9,10,10,10,Sí,9,9,10,10,No ha buscado información,6,10,+65,Familia,10,10,9,10,PIT de Atocha,Avión,10,10
2024-09-26,Mujer,Portugal,Madrid,En familia,2 noches,10,5,10,Tenía información previa de su ubicación,10,10,10,10,10,10,10,7,10,Sí,9,9,9,9,Guías turísticas publicadas sobre la ciudad,8,1,25-44,Cultura,10,9,9,8,PIT de Atocha,Avión,10,10
2024-09-26,Mujer,España,Lérida,En pareja,2 noches,9,9,9,Los ha encontrado en su recorrido,9,9,9,9,9,9,9,9,9,Sí,9,9,9,9,Guías turísticas publicadas sobre la ciudad,9,9,25-44,"Ocio, recreo y vacaciones",9,9,9,9,Centro de Turismo de la Plaza Mayor,Tren,9,9
2024-09-26,Hombre,Reino Unido,Madrid,En pareja,De 4 a 7 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,9,9,10,10,No ha buscado información,8,10,+65,"Ocio, recreo y vacaciones",10,10,9,10,PIT Cuesta de Moyano,Avión,10,9
2024-09-26,Hombre,Estados Unidos,Madrid,En pareja,2 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,8,8,10,10,Sí,8,8,10,10,No ha buscado información,8,10,25-44,"Ocio, recreo y vacaciones",10,10,8,8,PIT de CentroCentro,Avión,10,8
2024-09-26,Hombre,España,Madrid,Residente,Residente,8,8,8,Tenía información previa de su ubicación,8,8,8,8,8,8,6,8,8,Sí,6,5,9,10,No ha buscado información,6,10,45-64,Residente,8,10,6,8,Centro de Turismo de la Plaza Mayor,Residente,8,7
2024-09-26,Hombre,España,Madrid,Residente,Residente,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,+65,Cultura,10,10,10,10,PIT de CentroCentro,Residente,10,10
2024-09-26,Hombre,España,Madrid,Residente,Residente,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,7,10,45-64,Residente,10,10,10,10,PIT Palacio Real,Residente,10,10
2024-09-26,Hombre,Costa Rica,Madrid,En familia,3 noches,9,10,10,Los ha encontrado en su recorrido,10,10,10,10,9,8,8,8,9,Sí,9,9,10,10,Guías turísticas publicadas sobre la ciudad,7,10,25-44,"Ocio, recreo y vacaciones",10,10,9,9,PIT de Atocha,Avión,10,8
2024-09-26,Hombre,España,Barcelona,En pareja,2 noches,9,10,10,Los había visto anteriormente,10,10,10,10,9,9,10,9,9,Sí,9,9,10,9,Otros (Indicar),8,10,+65,Salud,10,10,9,9,PIT de Atocha,Tren,10,10
2024-09-26,Hombre,España,Cáceres,Sólo,3 noches,8,10,10,Los ha encontrado en su recorrido,10,10,10,10,8,10,10,9,8,Sí,9,9,10,10,Otros (Indicar),6,10,+65,"Ocio, recreo y vacaciones",10,10,9,8,PIT de CentroCentro,Autobús,10,10
2024-09-26,Hombre,España,Melilla,En pareja,3 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,Guías turísticas publicadas sobre la ciudad,10,10,25-44,"Ocio, recreo y vacaciones",10,10,10,10,PIT Palacio Real,Avión,10,10
2024-09-26,Hombre,España,La Rioja,En pareja,2 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,9,9,10,10,No ha buscado información,10,10,45-64,Cultura,10,10,9,10,PIT Palacio Real,Autobús,10,10
2024-09-26,Hombre,Italia,Madrid,Con amigos,3 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,9,9,10,10,No ha buscado información,10,10,25-44,Noche,10,10,9,10,PIT Palacio Real,Avión,10,10
2024-09-26,Mujer,Colombia,Madrid,En familia,De 4 a 7 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,9,9,10,10,Otros (Indicar),8,9,45-64,"Ocio, recreo y vacaciones",10,10,9,10,PIT de Estadio Santiago Bernabéu,Avión,10,9
2024-09-26,Mujer,Perú,Madrid,En pareja,3 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,25-44,"Ocio, recreo y vacaciones",10,10,10,10,PIT del Paseo del Prado,Avión,10,10
2024-09-26,Mujer,España,Madrid,Residente,Residente,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,10,10,Sí,9,9,10,10,No ha buscado información,10,10,+65,Residente,10,10,9,10,PIT Palacio Real,Residente,10,10
2024-09-26,Hombre,España,Castellón,En pareja,3 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,25-44,"Ocio, recreo y vacaciones",10,10,10,10,PIT del Paseo del Prado,Coche particular,10,10
2024-09-26,Mujer,España,Madrid,Residente,Residente,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,45-64,Residente,10,10,10,10,PIT del Paseo del Prado,Residente,10,10
2024-09-26,Mujer,Argentina,Madrid,En familia,De 4 a 7 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,9,9,10,10,No ha buscado información,8,10,45-64,"Ocio, recreo y vacaciones",10,10,9,10,PIT Cuesta de Moyano,Avión,10,10
2024-09-26,Mujer,Brasil,Madrid,En pareja,3 noches,7,9,9,Los había visto anteriormente,9,9,9,9,7,7,6,9,7,Sí,7,7,7,7,No ha buscado información,7,7,45-64,"Ocio, recreo y vacaciones",9,7,7,7,PIT de Callao,Avión,9,7
2024-09-26,Mujer,España,Asturias,Con amigos,De 4 a 7 noches,7,9,9,Los había visto anteriormente,9,9,9,9,7,7,7,9,7,Sí,7,7,7,7,No ha buscado información,7,7,45-64,"Ocio, recreo y vacaciones",9,7,7,7,PIT de Callao,Tren,9,7
2024-09-26,Hombre,España,Madrid,Residente,Residente,7,9,9,Los había visto anteriormente,9,9,9,9,7,7,7,9,7,Sí,7,7,7,7,No ha buscado información,7,7,+65,"Ocio, recreo y vacaciones",9,7,7,7,PIT de Callao,Residente,9,7
2024-09-26,Hombre,Rumanía,Madrid,En pareja,1 noche,9,10,10,Los ha encontrado en su recorrido,10,10,10,10,9,8,10,9,10,Sí,9,9,10,10,No ha buscado información,7,10,25-44,Tránsito,10,10,9,10,PIT de Atocha,Avión,10,10
2024-09-26,Mujer,Canadá,Madrid,Con amigos,De 4 a 7 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,9,10,10,10,Sí,9,9,10,10,Guías turísticas publicadas sobre la ciudad,8,10,45-64,"Ocio, recreo y vacaciones",10,10,9,10,PIT Cuesta de Moyano,Avión,10,9
2024-09-26,Hombre,Estados Unidos,Madrid,Sólo,1 noche,1,9,9,Los ha encontrado en su recorrido,10,10,9,9,5,9,9,10,9,Sí,8,8,8,8,No ha buscado información,8,9,25-44,Tránsito,10,8,9,9,PIT del Aeropuerto T-2,Avión,10,8
2024-09-26,Hombre,Brasil,Madrid,En pareja,3 noches,5,10,10,Los ha encontrado en su recorrido,10,10,10,10,5,10,10,10,10,Sí,9,9,9,10,No ha buscado información,3,10,25-44,"Ocio, recreo y vacaciones",10,10,9,10,PIT del Paseo del Prado,Avión,10,9
2024-09-26,Hombre,España,Sevilla,Sólo,1 noche,5,10,10,Los ha encontrado en su recorrido,10,10,10,10,6,10,10,10,10,Sí,9,9,10,10,Guías turísticas publicadas sobre la ciudad,10,10,45-64,Estudios,10,10,9,10,PIT del Paseo del Prado,Tren,10,10
2024-09-26,Hombre,España,Madrid,Residente,Residente,5,8,10,Los había visto anteriormente,10,10,10,10,7,10,10,8,10,Sí,9,10,9,10,No ha buscado información,8,6,45-64,Residente,10,9,10,10,PIT del Aeropuerto T-2,Residente,10,10
2024-09-26,Mujer,Puerto Rico,Madrid,En pareja,De 4 a 7 noches,3,10,10,Los ha encontrado en su recorrido,10,10,10,10,9,10,10,10,10,Sí,9,9,10,10,Guías turísticas publicadas sobre la ciudad,3,10,25-44,"Ocio, recreo y vacaciones",10,10,9,10,PIT de Callao,Avión,10,10
2024-09-26,Mujer,España,Las Palmas,En pareja,3 noches,6,9,10,Los ha encontrado en su recorrido,10,10,10,10,7,10,10,9,10,Sí,10,10,9,9,No ha buscado información,9,6,25-44,"Ocio, recreo y vacaciones",10,8,10,10,PIT del Aeropuerto T-2,Avión,10,10
2024-09-26,Mujer,Estados Unidos,Madrid,En familia,De 4 a 7 noches,5,9,10,Los ha encontrado en su recorrido,10,10,10,10,5,10,10,10,10,Sí,9,10,9,9,Internet/web (Indicar páginas),10,6,45-64,"Ocio, recreo y vacaciones",10,8,9,10,PIT del Aeropuerto T-2,Avión,10,9
2024-09-26,Hombre,España,Barcelona,Otras formas (Indicar),1 noche,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,9,5,Sí,9,9,9,10,No ha buscado información,8,10,25-44,Negocios,10,10,9,5,PIT de Atocha,Tren,10,10
2024-09-26,Mujer,España,Madrid,Residente,Residente,4,10,10,Los había visto anteriormente,9,10,10,10,4,10,8,8,10,Sí,9,5,8,10,No ha buscado información,4,10,45-64,Residente,10,8,9,10,PIT del Paseo del Prado,Residente,10,9
2024-09-26,Mujer,España,Navarra,Con amigos,3 noches,5,10,10,Los ha encontrado en su recorrido,10,10,10,10,8,10,10,10,10,Sí,9,9,10,10,No ha buscado información,1,10,45-64,"Ocio, recreo y vacaciones",10,10,9,10,PIT de Callao,Tren,10,8
2024-09-26,Mujer,Estados Unidos,Barcelona,En pareja,De 4 a 7 noches,8,10,10,Los ha encontrado en su recorrido,9,9,10,10,8,10,10,9,10,Sí,9,9,9,9,Internet/web (Indicar páginas),8,9,45-64,"Ocio, recreo y vacaciones",10,9,9,10,PIT del Paseo del Prado,Avión,10,8
2024-09-26,Hombre,España,Barcelona,En pareja,3 noches,8,10,10,Tenía información previa de su ubicación,10,10,10,10,8,8,10,7,10,Sí,9,9,10,10,No ha buscado información,7,10,45-64,Cultura,10,10,9,10,PIT de Atocha,Tren,10,10
2024-09-26,Mujer,Argentina,Madrid,Con amigos,De 4 a 7 noches,8,10,10,Los ha encontrado en su recorrido,9,10,10,10,8,9,9,9,9,Sí,8,8,10,9,Guías turísticas publicadas sobre la ciudad,8,10,45-64,"Ocio, recreo y vacaciones",10,10,8,9,Centro de Turismo de la Plaza Mayor,Avión,10,8
2024-09-26,Mujer,España,Barcelona,Sólo,1 noche,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,Internet/web (Indicar páginas),10,10,25-44,Estudios,10,10,10,10,Centro de Turismo de la Plaza Mayor,Tren,10,10
2024-09-26,Hombre,Francia,Madrid,Sólo,3 noches,8,7,10,Los ha encontrado en su recorrido,10,10,10,10,8,10,10,8,10,Sí,9,9,10,10,Guías turísticas publicadas sobre la ciudad,9,1,45-64,"Ocio, recreo y vacaciones",10,10,9,10,PIT de Atocha,Avión,10,10
2024-09-26,Mujer,España,Madrid,Con amigos,Residente,9,10,10,Los había visto anteriormente,10,10,10,10,9,9,9,10,10,Sí,9,9,10,9,No ha buscado información,9,10,+65,Residente,10,10,9,10,Centro de Turismo de la Plaza Mayor,Residente,10,8
2024-09-26,Mujer,España,Asturias,Sólo,3 noches,10,10,10,Tenía información previa de su ubicación,10,10,10,10,10,10,10,10,6,Sí,9,9,10,10,No ha buscado información,10,10,45-64,Familia,10,10,9,6,PIT de Atocha,Tren,10,10
2024-09-26,Mujer,España,Málaga,En pareja,De 4 a 7 noches,8,10,10,Los había visto anteriormente,10,10,9,9,8,9,9,9,10,Sí,9,9,9,9,No ha buscado información,8,9,45-64,"Ocio, recreo y vacaciones",10,9,8,10,Centro de Turismo de la Plaza Mayor,Tren,9,8
2024-09-26,Hombre,Uruguay,Madrid,En pareja,De 4 a 7 noches,10,9,10,Los ha encontrado en su recorrido,10,10,10,10,9,9,9,10,10,Sí,9,9,9,10,Internet/web (Indicar páginas),9,10,45-64,"Ocio, recreo y vacaciones",10,10,7,9,PIT Palacio Real,Avión,10,9
2024-09-26,Mujer,España,Madrid,Residente,Residente,5,10,10,Los había visto anteriormente,10,10,10,10,8,7,10,8,3,Sí,9,9,8,8,Otros (Indicar),8,10,+65,Residente,10,8,9,3,PIT Cuesta de Moyano,Residente,10,10
2024-09-26,Mujer,España,Madrid,Residente,Residente,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,10,10,Sí,9,9,10,10,No ha buscado información,7,10,+65,Residente,10,10,9,10,PIT de CentroCentro,Residente,10,10
2024-09-26,Mujer,España,Madrid,Residente,Residente,6,9,10,Los ha encontrado en su recorrido,8,8,9,9,5,7,9,8,8,Sí,9,7,9,10,No ha buscado información,6,10,45-64,Residente,8,10,7,10,PIT del Aeropuerto T-4,Residente,8,7
2024-09-26,Hombre,España,Madrid,Residente,Residente,8,8,8,Los ha encontrado en su recorrido,8,8,8,8,8,8,8,8,8,Sí,8,8,8,8,No ha buscado información,8,8,25-44,Residente,8,8,8,8,PIT del Aeropuerto T-4,Avión,8,8
2024-09-26,Hombre,España,Sevilla,Sólo,3 noches,4,10,10,Los ha encontrado en su recorrido,9,10,10,8,4,8,8,8,9,Sí,9,9,9,10,No ha buscado información,8,10,25-44,Familia,9,10,8,10,PIT del Aeropuerto T-4,Avión,9,9
2024-09-26,Hombre,Brasil,Madrid,Sólo,2 noches,8,8,8,Los había visto anteriormente,2,2,8,8,8,2,2,8,8,No,2,2,8,8,Internet/web (Indicar páginas),2,8,25-44,"Ocio, recreo y vacaciones",2,8,2,2,PIT de Recoletos-Colón,Avión,8,2
2024-09-26,Hombre,España,Islas Baleares,En pareja,3 noches,7,7,10,Los ha encontrado en su recorrido,7,7,7,7,7,7,7,7,7,Sí,7,7,9,7,Internet/web (Indicar páginas),7,7,45-64,"Ocio, recreo y vacaciones",7,7,7,7,PIT del Aeropuerto T-4,Avión,7,7
2024-09-26,Hombre,España,Barcelona,Con amigos,Excursionista,7,7,7,Los ha encontrado en su recorrido,7,7,7,7,7,7,7,7,7,Sí,7,7,9,10,No ha buscado información,7,10,25-44,Tránsito,7,10,7,7,PIT del Aeropuerto T-4,Avión,7,7
2024-09-26,Hombre,España,Madrid,Residente,Residente,7,10,10,Los había visto anteriormente,10,10,10,10,7,9,10,9,6,Sí,9,9,9,9,No ha buscado información,6,10,15-24,Residente,10,9,9,6,PIT de Atocha,Residente,10,10
2024-09-26,Mujer,México,Sevilla,Sólo,3 noches,8,8,9,Los ha encontrado en su recorrido,8,8,8,9,8,9,10,9,9,Sí,9,9,8,8,Internet/web (Indicar páginas),8,9,25-44,Familia,8,9,9,10,PIT Palacio Real,Avión,9,10
2024-09-26,Mujer,España,Sevilla,En pareja,De 4 a 7 noches,9,9,9,Los ha encontrado en su recorrido,9,9,9,9,9,8,10,9,9,Sí,9,9,9,9,No ha buscado información,8,9,45-64,"Ocio, recreo y vacaciones",9,9,9,8,PIT Palacio Real,Tren,9,10
2024-09-26,Mujer,España,Madrid,En pareja,Residente,9,9,8,Los ha encontrado en su recorrido,9,9,8,8,9,9,10,8,9,Sí,9,9,8,8,Internet/web (Indicar páginas),8,8,45-64,"Ocio, recreo y vacaciones",8,8,9,9,PIT Palacio Real,Avión,8,10
2024-09-26,Mujer,Argentina,Madrid,Grupo Organizado,De 4 a 7 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,4,9,10,Sí,3,9,9,10,No ha buscado información,8,8,45-64,"Ocio, recreo y vacaciones",10,9,3,10,PIT del Aeropuerto T-4,Avión,10,10
2024-09-26,Mujer,España,Madrid,Sólo,Residente,2,10,10,Los había visto anteriormente,10,10,10,10,1,10,6,4,1,Sí,9,9,10,10,No ha buscado información,2,10,+65,Otros (Indicar cuál),10,10,9,2,PIT del Paseo del Prado,Otro (Indicar),10,3
2024-09-26,Mujer,Estados Unidos,Madrid,En pareja,De 1 a 2 semanas,9,9,9,Los ha encontrado en su recorrido,9,9,9,10,9,9,9,10,9,Sí,8,9,10,9,No ha buscado información,9,10,25-44,"Ocio, recreo y vacaciones",9,10,9,9,PIT del Aeropuerto T-4,Avión,9,9
2024-09-26,Hombre,Alemania,Madrid,Sólo,De 4 a 7 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,9,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,15-24,Gastronomía,10,10,10,9,PIT del Aeropuerto T-4,Avión,10,10
2024-09-26,Mujer,Argentina,Madrid,En pareja,De 4 a 7 noches,9,9,10,Los ha encontrado en su recorrido,9,9,9,9,9,9,9,9,9,Sí,9,9,9,9,Otros (Indicar),8,9,45-64,"Ocio, recreo y vacaciones",9,9,9,9,PIT del Aeropuerto T-4,Avión,9,9
2024-09-26,Mujer,Reino Unido,Madrid,Con amigos,3 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,9,10,9,10,Sí,9,9,9,9,Otros (Indicar),9,9,+65,"Ocio, recreo y vacaciones",10,9,9,10,PIT del Aeropuerto T-4,Avión,10,10
2024-09-26,Hombre,Irlanda,Madrid,Sólo,3 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,9,9,10,10,Otros (Indicar),10,10,+65,"Ocio, recreo y vacaciones",10,10,9,10,PIT del Aeropuerto T-4,Avión,10,10
